,station_id,num_bikes_available,num_docks_available,num_ebikes_available,num_bikes_disabled,num_docks_disabled,last_reported,is_renting,is_returning,last_updated_date
366,391,4,10,2,1,0,1596113155,1,1,2020-07-30 08:29:15
367,392,17,2,0,0,0,1596110030,1,1,2020-07-30 08:29:15
368,393,15,3,0,1,0,1596114321,1,1,2020-07-30 08:29:15
369,394,16,3,0,0,0,1596112659,1,1,2020-07-30 08:29:15
370,395,2,17,0,0,0,1596109264,1,1,2020-07-30 08:29:15
371,396,13,2,0,0,0,1596113210,1,1,2020-07-30 08:29:15
372,397,1,21,0,1,0,1596111457,1,1,2020-07-30 08:29:15
373,398,11,7,0,0,0,1596113812,1,1,2020-07-30 08:29:15
374,399,13,6,0,0,0,1596114566,1,1,2020-07-30 08:29:15
375,400,0,23,0,0,0,1596114673,1,1,2020-07-30 08:29:15
376,401,4,15,0,0,0,1596115399,1,1,2020-07-30 08:29:15
377,402,7,16,2,0,0,1596115297,1,1,2020-07-30 08:29:15
378,403,1,22,0,0,0,1596072244,1,1,2020-07-30 08:29:15
379,404,8,11,2,0,0,1596112015,1,1,2020-07-30 08:29:15
380,405,7,8,0,0,0,1596110805,1,1,2020-07-30 08:29:15
381,406,8,11,0,0,0,1596106243,1,1,2020-07-30 08:29:15
382,407,4,11,0,0,0,1596099349,1,1,2020-07-30 08:29:15
383,408,16,15,0,0,0,1596113921,1,1,2020-07-30 08:29:15
384,409,3,15,0,0,0,1596114848,1,1,2020-07-30 08:29:15
385,410,2,17,0,0,0,1596112718,1,1,2020-07-30 08:29:15
386,411,15,4,1,0,0,1596049626,1,1,2020-07-30 08:29:15
387,412,14,1,0,0,0,1596108792,1,1,2020-07-30 08:29:15
388,413,6,17,0,0,0,1596115241,1,1,2020-07-30 08:29:15
389,414,15,0,0,0,0,1596071441,1,1,2020-07-30 08:29:15
390,415,13,2,0,0,0,1596035020,1,1,2020-07-30 08:29:15
391,416,9,6,0,0,0,1596110606,1,1,2020-07-30 08:29:15
392,417,12,7,1,0,0,1596113784,1,1,2020-07-30 08:29:15
393,418,2,29,1,0,0,1596115556,1,1,2020-07-30 08:29:15
394,420,1,24,1,0,0,1596099505,1,1,2020-07-30 08:29:15
395,421,7,12,0,0,0,1596056359,1,1,2020-07-30 08:29:15
396,422,10,3,0,2,0,1596058188,1,1,2020-07-30 08:29:15
397,423,17,6,0,0,0,1596114649,1,1,2020-07-30 08:29:15
398,424,4,9,0,1,0,1596094265,1,1,2020-07-30 08:29:15
399,425,6,5,1,0,0,1596114653,1,1,2020-07-30 08:29:15
400,427,2,9,0,0,0,1596109824,1,1,2020-07-30 08:29:15
401,428,4,7,0,0,0,1596112317,1,1,2020-07-30 08:29:15
402,429,3,8,0,0,0,1596013231,1,1,2020-07-30 08:29:15
403,430,6,7,0,0,0,1596013232,1,1,2020-07-30 08:29:15
404,431,1,10,0,0,0,1596013232,1,1,2020-07-30 08:29:15
405,432,2,9,0,0,0,1596113420,1,1,2020-07-30 08:29:15
406,433,4,7,0,0,0,1596013232,1,1,2020-07-30 08:29:15
407,434,3,12,1,0,0,1596013232,1,1,2020-07-30 08:29:15
408,435,7,7,0,1,0,1596068113,1,1,2020-07-30 08:29:15
409,436,1,14,1,0,0,1596113270,1,1,2020-07-30 08:29:15
410,437,7,6,0,1,0,1596084789,1,1,2020-07-30 08:29:15
411,438,7,10,0,0,0,1596067094,1,1,2020-07-30 08:29:15
412,439,19,0,2,0,0,1596114182,1,1,2020-07-30 08:29:15
413,440,15,4,0,0,0,1596113400,1,1,2020-07-30 08:29:15
414,441,15,4,0,0,0,1596112662,1,1,2020-07-30 08:29:15
415,442,0,15,0,0,0,1596013233,1,1,2020-07-30 08:29:15
416,443,11,11,0,1,0,1596113745,1,1,2020-07-30 08:29:15
417,444,3,16,1,0,0,1596099349,1,1,2020-07-30 08:29:15
418,445,1,13,0,0,0,1596100996,1,1,2020-07-30 08:29:15
419,446,4,10,0,0,0,1596112411,1,1,2020-07-30 08:29:15
420,447,2,9,0,0,0,1596099349,1,1,2020-07-30 08:29:15
421,448,10,5,0,0,0,1596115003,1,1,2020-07-30 08:29:15
422,449,2,13,2,0,0,1596112399,1,1,2020-07-30 08:29:15
423,450,4,7,0,0,0,1596013233,1,1,2020-07-30 08:29:15
424,451,15,0,0,0,0,1596099025,1,1,2020-07-30 08:29:15
425,452,2,13,0,0,0,1596098721,1,1,2020-07-30 08:29:15
426,453,14,5,0,0,0,1596113616,1,1,2020-07-30 08:29:15
427,454,10,9,0,0,0,1596113665,1,1,2020-07-30 08:29:15
428,455,14,1,0,0,0,1596076270,1,1,2020-07-30 08:29:15
429,456,0,15,0,0,0,1596108293,1,1,2020-07-30 08:29:15
430,457,3,8,0,0,0,1596109586,1,1,2020-07-30 08:29:15
431,458,15,4,0,0,0,1596114061,1,1,2020-07-30 08:29:15
432,459,4,10,2,0,0,1596065358,1,1,2020-07-30 08:29:15
433,460,7,8,0,0,0,1596085879,1,1,2020-07-30 08:29:15
434,461,9,6,1,0,0,1596115361,1,1,2020-07-30 08:29:15
435,462,2,9,2,0,0,1596034380,1,1,2020-07-30 08:29:15
436,463,4,11,0,0,0,1596013233,1,1,2020-07-30 08:29:15
437,464,3,12,1,0,0,1596074748,1,1,2020-07-30 08:29:15
438,465,10,5,2,0,0,1596115050,1,1,2020-07-30 08:29:15
439,466,4,10,1,0,0,1596113822,1,1,2020-07-30 08:29:15
440,467,6,5,2,0,0,1596036420,1,1,2020-07-30 08:29:15
441,468,5,6,1,0,0,1596013233,1,1,2020-07-30 08:29:15
442,469,2,17,0,0,0,1596113073,1,1,2020-07-30 08:29:15
443,470,16,3,1,0,0,1596112557,1,1,2020-07-30 08:29:15
444,471,13,6,0,0,0,1596115672,1,1,2020-07-30 08:29:15
445,472,11,8,0,0,0,1596099350,1,1,2020-07-30 08:29:15
446,473,9,10,1,0,0,1596113830,1,1,2020-07-30 08:29:15
447,474,2,21,0,0,0,1596113815,1,1,2020-07-30 08:29:15
