station_id,Station_Name,num_bikes_available,num_docks_available,num_ebikes_available,capacity,station_lat,station_lon,last_updated_date
290,Offutt Ln & Chevy Chase Dr,5,6,0,11,38.977092999999996,-77.094589,2020-07-22 03:48:40
293,Fleet St & Ritchie Pkwy,10,5,0,15,39.076331,-77.141378,2020-07-22 03:48:40
294,Piccard & W Gude Dr,2,17,0,19,39.102212,-77.177091,2020-07-22 03:48:40
295,Silver Spring Transit Center - Top Level,1,14,0,15,38.994034850608365,-77.03037142753602,2020-07-22 03:48:40
296,Georgia Ave & Spring St,3,8,0,11,38.999388,-77.03155500000001,2020-07-22 03:48:40
297,Fenton St & Ellsworth Dr ,4,9,1,15,38.997033,-77.02560799999999,2020-07-22 03:48:40
298,King Farm Blvd & Pleasant Dr,10,8,0,18,39.114688,-77.171487,2020-07-22 03:48:40
299,King Farm Blvd & Piccard Dr,3,12,0,15,39.110314,-77.18266899999999,2020-07-22 03:48:40
301,Calvert St & Woodley Pl NW,5,14,0,19,38.923583,-77.050046,2020-07-22 03:48:40
302,New Jersey Ave & N St NW/Dunbar HS,7,10,0,19,38.90733256111448,-77.01536044478415,2020-07-22 03:48:40
303,Nannie Helen Burroughs Ave & 49th St NE,4,7,0,11,38.898536,-76.931862,2020-07-22 03:48:40
304,Deanwood Rec Center,13,2,1,15,38.908473,-76.933099,2020-07-22 03:48:40
305,Hains Point/Buckeye & Ohio Dr SW,11,6,0,17,38.878433,-77.03023,2020-07-22 03:48:40
306,Arlington Blvd & Fillmore St,4,7,1,11,38.873754999999996,-77.089233,2020-07-22 03:48:40
307,Eads St & 12th St S,11,4,0,17,38.862753000000005,-77.05428,2020-07-22 03:48:40
308,Old Georgetown Rd & Southwick St,0,19,0,19,38.999634,-77.109647,2020-07-22 03:48:40
309,Friendship Blvd & Willard Ave,11,6,0,19,38.96115,-77.08865899999999,2020-07-22 03:48:40
310,North Capitol St & G Pl NE,3,16,0,19,38.899703,-77.008911,2020-07-22 03:48:40
311,31st St & S Woodrow St,5,6,0,11,38.837666,-77.09482,2020-07-22 03:48:40
312,Washington Blvd & Walter Reed Dr ,3,12,0,15,38.873219,-77.082104,2020-07-22 03:48:40
313,TJ Cmty Ctr / 2nd St & S Old Glebe Rd,1,12,0,15,38.869417999999996,-77.095596,2020-07-22 03:48:40
314,Connecticut Ave & Tilden St NW,4,11,2,15,38.94113915653008,-77.061977237463,2020-07-22 03:48:40
315,Medical Center Dr & Key West Ave,1,14,0,15,39.103091,-77.196442,2020-07-22 03:48:40
316,Shady Grove Hospital,9,10,0,19,39.097636,-77.196636,2020-07-22 03:48:40
317,Veterans Pl & Pershing Dr ,5,4,0,11,38.997445,-77.023894,2020-07-22 03:48:40
318,Rockville Metro East,4,9,0,13,39.085394,-77.145803,2020-07-22 03:48:40
319,1st & H St NW,7,6,0,15,38.900358000000004,-77.012108,2020-07-22 03:48:40
320,Fort Totten Metro,0,19,0,19,38.952369,-77.002721,2020-07-22 03:48:40
321,Takoma Metro,5,14,1,19,38.975219,-77.016855,2020-07-22 03:48:40
322,Rhode Island Ave Metro,2,17,0,19,38.920682,-76.995876,2020-07-22 03:48:40
323,Rolfe St & 9th St S,4,7,0,11,38.866471000000004,-77.076131,2020-07-22 03:48:40
324,Shirlington Transit Center / Quincy St & Randolph St,10,5,0,15,38.839912,-77.08708299999999,2020-07-22 03:48:40
325,Shady Grove Metro West,5,12,0,19,39.119765,-77.166093,2020-07-22 03:48:40
326,River Rd & Landy Ln,16,3,0,19,38.964991999999995,-77.103381,2020-07-22 03:48:40
327,Rockville Metro West,6,13,0,19,39.084379,-77.146866,2020-07-22 03:48:40
328,Bethesda Metro / Wisconsin Ave & Old Georgetown Rd,1,11,0,12,38.984691,-77.094537,2020-07-22 03:48:40
329,Iwo Jima Memorial / Meade & 14th St N,12,6,0,19,38.889920000000004,-77.071301,2020-07-22 03:48:40
330,34th & Water St NW,12,7,0,19,38.90366269005048,-77.0676684380669,2020-07-22 03:48:40
331,Duke St & John Carlyle St,8,7,0,15,38.804378,-77.060866,2020-07-22 03:48:40
332,Lee Hwy & N Cleveland St,2,10,0,15,38.894940999999996,-77.09169,2020-07-22 03:48:40
333,Arlington Blvd & S George Mason Dr,1,12,0,15,38.869442,-77.10450300000001,2020-07-22 03:48:40
334,10th & G St NW,15,6,0,23,38.89824328774852,-77.02623546123505,2020-07-22 03:48:40
335,Lee Hwy & N Scott St,7,8,0,15,38.897612,-77.080851,2020-07-22 03:48:40
336,New Hampshire Ave & 24th St NW,3,14,0,19,38.901755,-77.051084,2020-07-22 03:48:40
337,Eisenhower Ave & Mill Race Ln,13,2,0,15,38.801111,-77.068952,2020-07-22 03:48:40
338,Potomac Greens Dr & Slaters Ln,9,2,0,11,38.82175,-77.047494,2020-07-22 03:48:40
339,Ballenger Ave & Dulaney St,6,11,0,19,38.802677,-77.063562,2020-07-22 03:48:40
340,Mount Vernon Ave & E Nelson Ave,7,4,0,11,38.820064,-77.05761899999999,2020-07-22 03:48:40
341,Mount Vernon Ave & E Del Ray Ave,6,9,0,15,38.82595,-77.058541,2020-07-22 03:48:40
342,Monroe Ave & Leslie Ave,10,4,0,15,38.820932,-77.053096,2020-07-22 03:48:40
343,Mount Vernon Ave & Kennedy St,6,9,0,15,38.833077,-77.059821,2020-07-22 03:48:40
344,Court House Metro / 15th St & N Uhle St,9,12,2,21,38.890612,-77.084801,2020-07-22 03:48:40
345,WAU / Flower Ave & Division St,9,6,1,15,38.986743,-77.000035,2020-07-22 03:48:40
346,Long Bridge Park / Long Bridge Dr & 6th St S,5,10,0,15,38.865553000000006,-77.05003,2020-07-22 03:48:40
347,Connecticut Ave & McKinley St NW,8,11,0,19,38.964543509245885,-77.07513481378554,2020-07-22 03:48:40
348,15th & L St NW,14,9,0,23,38.903659999999995,-77.034846,2020-07-22 03:48:40
349,17th & G St NW,11,14,0,31,38.89829964921176,-77.03973233699799,2020-07-22 03:48:40
350,Spring St & 2nd Ave,1,14,0,15,38.997653,-77.034499,2020-07-22 03:48:40
351,18th & R St NW,12,6,0,19,38.912648,-77.041834,2020-07-22 03:48:40
352,Joyce St & 16th St S,4,11,0,15,38.859254,-77.063275,2020-07-22 03:48:40
353,Union Market,22,1,0,23,38.907908,-76.99707,2020-07-22 03:48:40
354,Lee Hwy & N Monroe St,9,6,0,15,38.896456,-77.104562,2020-07-22 03:48:40
355,21st St & N Pierce St,6,9,0,15,38.898984000000006,-77.078317,2020-07-22 03:48:40
356,Lee Hwy & N Kirkwood Rd,8,6,1,15,38.895377,-77.09713,2020-07-22 03:48:40
357,19th & G St NW,10,13,0,23,38.898412,-77.043182,2020-07-22 03:48:40
358,2nd St & Seaton Pl NE,4,15,0,19,38.914751108831155,-77.00356006622314,2020-07-22 03:48:40
359,Wilson Blvd & N Illinois St ,7,6,0,15,38.876528,-77.12711999999999,2020-07-22 03:48:40
364,Army Navy Dr & S Nash St,3,8,1,11,38.862150245214906,-77.06812083721161,2020-07-22 03:48:40
365,31st & Water St NW,13,6,0,19,38.902814,-77.06104300000001,2020-07-22 03:48:40
367,11th & S St NW,3,18,0,23,38.913761,-77.027025,2020-07-22 03:48:40
368,Walter Reed Dr & 8th St S,4,11,0,15,38.86612,-77.08787,2020-07-22 03:48:40
369,2nd & G St NE,12,11,0,23,38.89967,-77.00366600000001,2020-07-22 03:48:40
370,8th & O St NW,9,8,0,19,38.908640000000005,-77.02277,2020-07-22 03:48:40
371,Georgia & Missouri Ave NW,3,16,0,19,38.961339,-77.027855,2020-07-22 03:48:40
373,Oklahoma Ave & D St NE,15,4,0,19,38.894474,-76.974828,2020-07-22 03:48:40
374,Maryland Ave & E St NE,2,17,0,19,38.896134,-76.9929,2020-07-22 03:48:40
375,New York Ave & Hecht Ave NE,3,19,0,23,38.915603999999995,-76.983683,2020-07-22 03:48:40
376,Yuma St & Tenley Circle NW,8,11,0,19,38.946182,-77.08059,2020-07-22 03:48:40
377,Connecticut Ave & Chevy Chase Lake Dr,9,6,1,15,38.994113,-77.076986,2020-07-22 03:48:40
378,Key West Ave & Siesta Key Way,7,8,0,15,39.105295,-77.194774,2020-07-22 03:48:40
379,Lee Hwy & N Woodstock St,1,18,0,19,38.898301000000004,-77.118009,2020-07-22 03:48:40
380,Saint Asaph St & Madison St,14,1,0,15,38.812718,-77.044097,2020-07-22 03:48:40
381,King St Metro North / Cameron St,14,1,0,15,38.80704,-77.05981700000001,2020-07-22 03:48:40
382,Madison St & N Henry St,1,14,0,15,38.813485,-77.049468,2020-07-22 03:48:40
383,Medical Center Metro ,3,16,0,19,38.999378,-77.097882,2020-07-22 03:48:40
384,Washington Blvd & N Frederick St,0,11,0,11,38.884828999999996,-77.12767099999999,2020-07-22 03:48:40
385,Wisconsin Ave & Ingomar St NW,4,15,0,19,38.958267,-77.084636,2020-07-22 03:48:40
386,16th & Irving St NW,11,7,0,19,38.928893,-77.03625,2020-07-22 03:48:40
387,16th & R St NW,6,13,0,19,38.912652,-77.036278,2020-07-22 03:48:40
388,Lyttonsville Rd & Lyttonsville Pl,6,5,0,15,38.999679,-77.051168,2020-07-22 03:48:40
389,Woodmont Ave & Strathmore St,-1,10,0,11,38.979875,-77.093522,2020-07-22 03:48:40
390,14th & L St NW,6,13,0,19,38.903658,-77.03173699999999,2020-07-22 03:48:40
391,1st & O St NW,4,11,0,15,38.908643,-77.012365,2020-07-22 03:48:40
392,South Capitol & Atlantic St SW,13,6,0,19,38.831516,-77.008133,2020-07-22 03:48:40
393,18th & C St NW,15,4,0,19,38.893511,-77.04154399999999,2020-07-22 03:48:40
394,22nd & P ST NW,15,4,0,19,38.909394,-77.048728,2020-07-22 03:48:40
395,East West Hwy & 16th St,4,15,0,19,38.995681,-77.038721,2020-07-22 03:48:40
396,Royal St & Wilkes St,9,6,0,15,38.799267,-77.0447,2020-07-22 03:48:40
397,14th & Girard St NW,10,13,0,23,38.925284000000005,-77.032375,2020-07-22 03:48:40
398,Potomac Ave & Main Line Blvd,9,10,1,19,38.822738,-77.049265,2020-07-22 03:48:40
399,11th & O St NW,16,3,1,19,38.908429999999996,-77.02714,2020-07-22 03:48:40
400,10th St & L'Enfant Plaza SW,5,18,0,23,38.88432272414662,-77.02601015567778,2020-07-22 03:48:40
401,Connecticut Ave & Yuma St NW,0,19,0,19,38.947156,-77.065115,2020-07-22 03:48:40
402,2nd St & Massachusetts Ave NE,13,10,0,23,38.894971999999996,-77.003135,2020-07-22 03:48:40
403,Radford St & Osage St,1,22,0,23,38.828437,-77.086031,2020-07-22 03:48:40
404,East Falls Church Metro / Sycamore St & 19th St N,1,18,0,19,38.885320719750744,-77.15642720460892,2020-07-22 03:48:40
405,Kennebec St & 11th St N,5,10,0,15,38.880992,-77.135271,2020-07-22 03:48:40
406,Commonwealth Ave & Oak St,6,11,0,19,38.812711,-77.061715,2020-07-22 03:48:40
407,Commonwealth Ave & E Monroe Ave,7,8,0,15,38.82005823354218,-77.0628207921982,2020-07-22 03:48:40
408,4th St & Madison Dr NW,13,16,0,31,38.890493,-77.017253,2020-07-22 03:48:40
409,Henry Bacon Dr & Lincoln Memorial Circle NW,3,16,0,19,38.890544,-77.049379,2020-07-22 03:48:40
410,17th St & Independence Ave SW,4,15,0,19,38.888096999999995,-77.038325,2020-07-22 03:48:40
411,Franklin St & S Washington St,11,8,0,19,38.798133,-77.0487,2020-07-22 03:48:40
412,Mount Vernon Ave & Four Mile Run Park,11,4,0,15,38.843422,-77.06401600000001,2020-07-22 03:48:40
413,4th St & K St NW,17,2,0,23,38.90240556584194,-77.01600551605225,2020-07-22 03:48:40
414,Mount Vernon Ave & Bruce St,7,8,0,15,38.841291,-77.06309300000001,2020-07-22 03:48:40
415,Lee Center,12,3,0,15,38.797557,-77.05376600000001,2020-07-22 03:48:40
416,Powhatan St & Bashford Ln,9,6,0,15,38.818748,-77.047783,2020-07-22 03:48:40
417,Potomac Ave & Swann Ave,12,5,2,19,38.829545,-77.047844,2020-07-22 03:48:40
418,14th & Irving St NW,23,8,0,31,38.928552,-77.032224,2020-07-22 03:48:40
420,Wisconsin Ave & Brandywine St NW,3,22,0,25,38.949813,-77.080217,2020-07-22 03:48:40
421,24th & R St NE / National Arboretum,5,12,0,19,38.91263,-76.971923,2020-07-22 03:48:40
422,Division Ave & Foote St NE,9,6,0,15,38.897407,-76.925907,2020-07-22 03:48:40
423,16th & Q St SE / Anacostia HS,19,4,0,23,38.870695,-76.982359,2020-07-22 03:48:40
424,Spring Hill Metro,7,8,1,15,38.929261,-77.240654,2020-07-22 03:48:40
425,Westpark Dr & Leesburg Pike,5,6,0,11,38.92403,-77.235955,2020-07-22 03:48:40
427,Tysons One Pl & Chain Bridge Rd,0,11,0,11,38.919475,-77.221179,2020-07-22 03:48:40
428,Tysons Corner Station,5,6,0,11,38.920939000000004,-77.222115,2020-07-22 03:48:40
429,Westpark & Jones Branch Dr,3,8,0,11,38.924437,-77.217664,2020-07-22 03:48:40
430,Jones Branch & Westbranch Dr,6,7,0,13,38.931911,-77.219261,2020-07-22 03:48:40
431,Westpark & Park Run Dr,0,11,0,11,38.928919,-77.225394,2020-07-22 03:48:40
432,Tysons West Transit Center,0,11,0,11,38.932635999999995,-77.231825,2020-07-22 03:48:40
433,North Shore & Cameron Crescent Dr/Crescent Apartments,4,7,0,11,38.970046,-77.338686,2020-07-22 03:48:40
434,Town Center Pkwy & Bowman Towne Dr,3,12,0,15,38.962524,-77.361902,2020-07-22 03:48:40
435,Reston Regional Library,8,7,0,15,38.962095,-77.358815,2020-07-22 03:48:40
436,New Dominion Pkwy & Fountain Dr,3,12,0,15,38.960574,-77.356324,2020-07-22 03:48:40
437,Sunset Hills & Old Reston Ave,4,9,0,15,38.955079,-77.351649,2020-07-22 03:48:40
438,Reston Town Center Transit Station,10,7,1,17,38.957037,-77.359718,2020-07-22 03:48:40
439,1st & D St SE,15,4,1,19,38.884916,-77.005965,2020-07-22 03:48:40
440,Wiehle Ave & Reston Station Blvd,15,4,0,19,38.94660792121498,-77.3393914103508,2020-07-22 03:48:40
441,Library St & Freedom Dr,17,2,0,19,38.959633000000004,-77.35874100000001,2020-07-22 03:48:40
442,Sunset Hills Rd & Discovery Square,1,14,0,15,38.95534,-77.357611,2020-07-22 03:48:40
443,22nd St & Constitution Ave NW,7,14,0,23,38.892441,-77.048947,2020-07-22 03:48:40
444,61st St & Banks Pl NE,4,15,1,19,38.891805,-76.913563,2020-07-22 03:48:40
445,Temporary Rd & Old Reston Ave,5,10,0,15,38.960084,-77.353414,2020-07-22 03:48:40
446,Reston YMCA,4,11,0,15,38.955314,-77.368416,2020-07-22 03:48:40
447,Sunset Hills Rd & Isaac Newton Square,3,8,1,11,38.951443,-77.340377,2020-07-22 03:48:40
448,N Lynn St & Fairfax Dr,13,2,0,15,38.89386,-77.070862,2020-07-22 03:48:40
449,Georgia Ave & Piney Branch Rd NW,4,10,3,15,38.967504999999996,-77.027976,2020-07-22 03:48:40
450,Greensboro & International Dr,0,11,0,11,38.923083,-77.227417,2020-07-22 03:48:40
451,Madison St & Fairfax St,8,7,0,15,38.812351,-77.04069100000001,2020-07-22 03:48:40
452,Sligo Ave & Carroll Ln,4,11,0,15,38.990874,-77.016311,2020-07-22 03:48:40
453,15th & W St NW,4,15,0,19,38.919086,-77.034502,2020-07-22 03:48:40
454,12th St & Pennsylvania Ave SE,8,11,0,19,38.882489,-76.990121,2020-07-22 03:48:40
455,3rd St & Riggs Rd NE,12,3,1,15,38.957463,-77.002239,2020-07-22 03:48:40
456,Carlin Springs Rd & N Thomas St,4,11,0,15,38.876695,-77.11298199999999,2020-07-22 03:48:40
457,Towers Crescent Dr & Tysons One Pl,6,5,0,11,38.915246,-77.220157,2020-07-22 03:48:40
458,6th & K St NE,17,2,0,19,38.90293157359119,-76.9984048604965,2020-07-22 03:48:40
459,Pooks Hill Rd & Linden Ave,3,11,2,15,39.014716,-77.10714300000001,2020-07-22 03:48:40
460,Takoma Park Rec Center,6,9,0,15,38.98265,-76.988311,2020-07-22 03:48:40
461,New Hampshire & Kirklynn Ave,5,10,0,15,38.988101,-76.988422,2020-07-22 03:48:40
462,Wheaton Metro / Georgia Ave & Reedie Dr,4,7,0,11,39.038340999999996,-77.051023,2020-07-22 03:48:40
463,Amherst Ave & Elkins St,5,10,0,15,39.044887,-77.047788,2020-07-22 03:48:40
464,Amherst Ave & Prichard Rd,2,13,0,15,39.035965000000004,-77.048395,2020-07-22 03:48:40
465,Grandview & Blueridge Ave,0,15,0,15,39.043271999999995,-77.053085,2020-07-22 03:48:40
466,Windham Ln & Amherst Ave,0,15,0,15,39.032029,-77.04735,2020-07-22 03:48:40
467,North Shore Dr & Village Rd,5,6,2,11,38.970411999999996,-77.340787,2020-07-22 03:48:40
468,Town Center Pkwy & Sunset Hills Rd,4,7,0,11,38.955170598044894,-77.3630940914154,2020-07-22 03:48:40
469,3rd & Underwood St NW,1,18,0,19,38.968834,-77.016258,2020-07-22 03:48:40
470,18th & Monroe St NE,18,1,0,19,38.93293,-76.979517,2020-07-22 03:48:40
471,7th & E St SW,13,6,0,19,38.88345,-77.021741,2020-07-22 03:48:40
472,Shady Grove Metro East,6,13,0,19,39.121327,-77.164969,2020-07-22 03:48:40
473,Potomac & M St NW,3,13,1,19,38.905368,-77.065149,2020-07-22 03:48:40
474,Columbia & Ontario Rd NW,19,4,0,23,38.924088,-77.040787,2020-07-22 03:48:40
475,Washington-Liberty High School / N Stafford St & Generals Way,1,14,0,15,38.888282000000004,-77.11106600000001,2020-07-22 03:48:40
476,Westover Library / Washington Blvd & N McKinley Rd,8,7,0,15,38.886047999999995,-77.142317,2020-07-22 03:48:40
477,Columbia Pike & S Taylor St,12,3,0,15,38.858523999999996,-77.103728,2020-07-22 03:48:40
478,Columbus Ave & Tribeca St,0,11,0,11,39.125828111770346,-77.16705948114395,2020-07-22 03:48:40
479,Columbus Ave & Gramercy Blvd,5,6,0,11,39.123329999999996,-77.16486,2020-07-22 03:48:40
480,Reston Pkwy & Spectrum Dr,8,7,3,15,38.96420774100621,-77.35428035259247,2020-07-22 03:48:40
481,Key West Ave & Great Seneca Hwy,6,5,0,11,39.105641999999996,-77.20385999999999,2020-07-22 03:48:40
482,Virginia Ave & 25th St NW,8,11,0,19,38.8995,-77.05415500000001,2020-07-22 03:48:40
483,15th & M St NW,17,2,0,19,38.905424,-77.034674,2020-07-22 03:48:40
484,11th & Girard St NW,13,6,0,19,38.925636,-77.027112,2020-07-22 03:48:40
485,Connecticut Ave & R St NW,2,17,0,19,38.912644,-77.04564,2020-07-22 03:48:40
486,Wilson Blvd & N Troy St,2,13,0,15,38.892556,-77.082089,2020-07-22 03:48:40
487,American University East Campus,-1,18,0,19,38.936298,-77.087128,2020-07-22 03:48:40
488,15th St & Constitution Ave NW,10,9,0,19,38.892244,-77.033234,2020-07-22 03:48:40
490,23rd & M St NW,17,2,0,19,38.905303,-77.050264,2020-07-22 03:48:40
491,Corporate Blvd & Omega Dr,4,11,0,15,39.106971,-77.192645,2020-07-22 03:48:40
492,Key West Ave & Diamondback Dr,2,9,0,11,39.106152,-77.202354,2020-07-22 03:48:40
493,Alabama Ave & Stanton Rd SE / Shops at Park Village,3,15,0,19,38.846270000000004,-76.98185,2020-07-22 03:48:40
494,Mississippi Ave & 19th St SE / THEARC,4,15,0,19,38.84377,-76.97556999999999,2020-07-22 03:48:40
495,19th & Savannah St SE,1,10,0,11,38.84623,-76.97703,2020-07-22 03:48:40
496,4th St & Mississippi Ave SE,18,1,1,19,38.836,-77.0009,2020-07-22 03:48:40
497,1st & S Capitol St SE / Oxon Run Trail,18,1,0,19,38.824481,-77.00549699999999,2020-07-22 03:48:40
498,Livingston Rd & 3rd St SE,11,2,0,15,38.82373,-77.00223000000001,2020-07-22 03:48:40
499,Joliet St & MLK Ave SW/Bald Eagle Rec Ctr,3,16,1,19,38.81909,-77.01033000000001,2020-07-22 03:48:40
500,37th & Ely Pl SE,13,2,0,15,38.883010999999996,-76.949709,2020-07-22 03:48:40
501,15th St & Pennsylvania Ave NW,18,1,0,19,38.89646474748647,-77.0333808660507,2020-07-22 03:48:40
505,Maine Ave & 9th St SW,2,13,0,15,38.88044,-77.02523599999999,2020-07-22 03:48:40
506,Lincoln Rd & Seaton Pl NE/Harry Thomas Rec Center,-1,16,0,19,38.915,-77.0078,2020-07-22 03:48:40
507,Blueridge Ave & Elkin St,1,14,0,15,39.04313,-77.05006,2020-07-22 03:48:40
508,Georgia Ave & Kennedy St NW,2,17,1,19,38.95674,-77.02790999999999,2020-07-22 03:48:40
509,7th St & Massachusetts Ave NE,0,19,0,19,38.89222,-76.99602,2020-07-22 03:48:40
510,Anacostia Park,12,7,0,19,38.87335,-76.9834,2020-07-22 03:48:40
511,Twinbrook Metro,9,5,0,14,39.062041,-77.120776,2020-07-22 03:48:40
512,White Flint Metro,11,14,0,25,39.04753,-77.11287,2020-07-22 03:48:40
513,Citadel Ave & McGrath Blvd,1,14,0,15,39.049,-77.10933,2020-07-22 03:48:40
514,Rockville Pike & Old Georgetown Rd,1,14,0,15,39.049765,-77.11368,2020-07-22 03:48:40
515,Woodglen Dr & Executive Blvd,1,15,0,16,39.04317,-77.1135,2020-07-22 03:48:40
516,Executive Blvd & E Jefferson St,8,7,1,15,39.04873,-77.1257,2020-07-22 03:48:40
517,Fishers Ln & Rock Creek Mill Rd,4,11,0,15,39.0629,-77.113454,2020-07-22 03:48:40
518,Congressional Ln & E Jefferson St,2,13,0,15,39.06219,-77.129235,2020-07-22 03:48:40
519,Garland Ave & Walden Rd,5,10,3,15,39.000479999999996,-77.00076999999999,2020-07-22 03:48:40
520,Greensboro & Pinnacle Dr,3,10,0,13,38.92245,-77.23034,2020-07-22 03:48:40
521,1301 McCormick Dr / Wayne K. Curry Admin Bldg,5,10,0,15,38.908390999999995,-76.84326300000001,2020-07-22 03:48:40
522,Largo Town Center Metro,8,9,0,17,38.899811,-76.844604,2020-07-22 03:48:40
523,Baltimore Ave & Van Buren St / Riverdale Park Station,9,8,1,17,38.969581,-76.937349,2020-07-22 03:48:40
524,Baltimore Ave & Jefferson St,14,1,0,15,38.95548,-76.94013299999999,2020-07-22 03:48:40
525,Perry & 35th St,15,0,0,15,38.936213,-76.960054,2020-07-22 03:48:40
526,Rockville Pike & Meeting St,1,14,0,15,39.050539,-77.115212,2020-07-22 03:48:40
527,Potomac Ave & Half St SW,9,14,0,23,38.87020104555703,-77.01083689928055,2020-07-22 03:48:40
529,Crystal Dr & Potomac Ave,3,8,0,11,38.848304,-77.05122,2020-07-22 03:48:40
530,Largo Rd & Campus Way / Prince Georges's Comm Col,5,10,0,15,38.88994,-76.825535,2020-07-22 03:48:40
531,Stanton Square SE,0,19,0,19,38.855004,-76.984512,2020-07-22 03:48:40
532,14th & Newton St NW,7,12,0,19,38.931991,-77.032956,2020-07-22 03:48:40
533,48th Pl & MacArthur Blvd NW,10,4,0,14,38.917304,-77.09629,2020-07-22 03:48:40
534,14th & Luzon St NW,14,5,0,19,38.969489,-77.033509,2020-07-22 03:48:40
535,1st & M St SE,18,1,0,19,38.876893,-77.006072,2020-07-22 03:48:40
536,Fleet St & Waterfront St,4,7,0,15,38.782633000000004,-77.016059,2020-07-22 03:48:40
537,Oxon Hill Park & Ride,6,9,0,15,38.798749,-77.00103,2020-07-22 03:48:40
538,11th & Park Rd NW,8,10,3,19,38.93132185874559,-77.02824711799622,2020-07-22 03:48:40
539,4th & M St SE,12,7,0,19,38.876751,-77.000736,2020-07-22 03:48:40
540,Kansas Ave & Sherman Cr NW,1,18,1,19,38.948057,-77.021467,2020-07-22 03:48:40
541,Campus Commons,4,7,0,11,38.944707,-77.335425,2020-07-22 03:48:40
542,Park Run & Onyx Dr,1,10,0,11,38.92755,-77.226644,2020-07-22 03:48:40
543,7th & K St NW,19,0,0,19,38.902674,-77.021392,2020-07-22 03:48:40
544,King Greenleaf Rec Center,17,0,0,19,38.876211,-77.012443,2020-07-22 03:48:40
545,Montello Ave & Holbrook Terr NE,4,15,1,19,38.907444,-76.986813,2020-07-22 03:48:40
546,New Jersey Ave & F St NW,29,4,0,33,38.897108,-77.011616,2020-07-22 03:48:40
547,Maryland Ave & 17th St NE,3,16,1,19,38.901934999999995,-76.978627,2020-07-22 03:48:40
548,Massachusetts Ave & 6th St NE,3,16,0,19,38.892934000000004,-76.998273,2020-07-22 03:48:40
549,Woodley Park Metro / Calvert St & Connecticut Ave NW,10,13,1,23,38.923389,-77.051833,2020-07-22 03:48:40
550,McLean Metro,8,11,0,19,38.92400207520182,-77.20812678337097,2020-07-22 03:48:40
551,Trinidad Rec Center,6,13,0,19,38.906299,-76.983221,2020-07-22 03:48:40
552,Rosedale Rec Center,6,13,0,19,38.897808000000005,-76.97963399999999,2020-07-22 03:48:40
553,11th & C St SE,9,10,0,19,38.885908,-76.991476,2020-07-22 03:48:40
554,New Hampshire & Gallatin St NW,0,19,0,19,38.951596,-77.01280799999999,2020-07-22 03:48:40
555,United Medical Center,3,16,0,19,38.835737,-76.983144,2020-07-22 03:48:40
556,18th & New Hampshire Ave NW,6,13,0,19,38.911268,-77.041829,2020-07-22 03:48:40
560,Dunn Loring Metro,18,1,2,19,38.8828,-77.2283,2020-07-22 03:48:40
561,Oglethorpe St & 42nd Ave,8,7,0,15,38.959361,-76.946361,2020-07-22 03:48:40
562,Southern Ave Metro,8,7,0,15,38.840107,-76.9753,2020-07-22 03:48:40
563,Queens Chapel & Hamilton St,6,9,0,15,38.9546,-76.9595,2020-07-22 03:48:40
564,Northwestern High School,3,12,0,15,38.975505,-76.952199,2020-07-22 03:48:40
565,New Hampshire Ave & East-West Hwy,9,6,0,15,38.974205,-76.995227,2020-07-22 03:48:40
566,Rhode Island Ave & 39th St / Brentwood Arts Exchange,12,1,0,15,38.939271000000005,-76.955047,2020-07-22 03:48:40
567,Riggs Rd & East West Hwy,11,6,0,17,38.9725,-76.9807,2020-07-22 03:48:40
568,Tanger Outlets,6,9,0,15,38.7968,-77.0026,2020-07-22 03:48:40
569,Chillum Rd & Riggs Rd / Riggs Plaza,6,9,0,15,38.961737,-76.995922,2020-07-22 03:48:40
570,Hyattsville Library / Adelphi Rd & Toledo Rd,11,4,0,15,38.9698,-76.9493,2020-07-22 03:48:40
571,George Mason High School / Haycock Rd & Leesburg Pike,1,11,0,12,38.895171999999995,-77.190275,2020-07-22 03:48:40
572,State Theatre / Park Pl & N Washington St,0,12,0,12,38.882746000000004,-77.17003199999999,2020-07-22 03:48:40
573,N Oak St & W Broad St,5,7,0,12,38.88837,-77.17983199999999,2020-07-22 03:48:40
574,Pennsylvania Ave & Park Ave,7,5,0,12,38.887403000000006,-77.176992,2020-07-22 03:48:40
575,E Fairfax St & S Washington St,6,6,0,12,38.880612,-77.171891,2020-07-22 03:48:40
576,N Roosevelt St & Roosevelt Blvd,3,9,1,12,38.878085,-77.153953,2020-07-22 03:48:40
577,W Broad St & Little Falls St,6,6,0,12,38.883601,-77.173438,2020-07-22 03:48:40
578,S Maple Ave & S Washington St,5,7,0,12,38.87972,-77.17840799999999,2020-07-22 03:48:40
579,Falls Church City Hall / Park Ave & Little Falls St,2,10,0,12,38.885434000000004,-77.17360500000001,2020-07-22 03:48:40
580,W Columbia St & N Washington St,5,7,0,12,38.885621,-77.166917,2020-07-22 03:48:40
581,West Falls Church Metro,3,16,3,19,38.9001,-77.1887,2020-07-22 03:48:40
582,Jones Branch Drive & Scotts Crossing Rd,11,0,0,11,38.928502,-77.215624,2020-07-22 03:48:40
583,Georgia Ave & Morton St NW,1,18,0,19,38.932128000000006,-77.0235,2020-07-22 03:48:40
584,Merrilee Dr & Lauren Elizabeth Lane,10,1,0,11,38.879355,-77.230681,2020-07-22 03:48:40
